Termo;Text;Label
Ductility;Ductility is a mechanical property commonly described as a material's amenability to drawing. In materials science, ductility is defined by the degree to which a material can sustain plastic deformation under tensile stress before failure. Ductility is an important consideration in engineering and manufacturing, defining a material's suitability for certain manufacturing operations and its capacity to absorb mechanical overload. Materials that are generally described as ductile include gold and copper. Malleability, a similar mechanical property, is characterized by a material's ability to deform plastically without failure under compressive stress. Historically, materials were considered malleable if they were amenable to forming by hammering or rolling. Lead is an example of a material which is, relatively, malleable but not ductile.;Human
Activation function;"In artificial neural networks, the activation function of a node defines the output of that node given an input or set of inputs. A standard integrated circuit can be seen as a digital network of activation functions that can be ""ON"" or ""OFF"", depending on input. This is similar to the behavior of the linear perceptron in neural networks. However, only nonlinear activation functions allow such networks to compute nontrivial problems using only a small number of nodes, and such activation functions are called nonlinearities. The most common activation functions can be divided in three categories: ridge functions, radial functions and fold functions. Ridge functions are univariate functions acting on a linear combination of the input variables.";Human
Kerr effect;The Kerr effect, also called the quadratic electro-optic effect, is a change in the refractive index of a material in response to an applied electric field. The Kerr effect is distinct from the Pockels effect in that the induced index change is directly proportional to the square of the electric field instead of varying linearly with it. All materials show a Kerr effect, but certain liquids display it more strongly than others. The Kerr effect was discovered in 1875 by John Kerr, a Scottish physicist. Two special cases of the Kerr effect are normally considered, these being the Kerr electro-optic effect, or DC Kerr effect, and the optical Kerr effect, or AC Kerr effect.;Human
Green chemistry;Green chemistry, also called sustainable chemistry, is an area of chemistry and chemical engineering focused on the design of products and processes that minimize or eliminate the use and generation of hazardous substances. While environmental chemistry focuses on the effects of polluting chemicals on nature, green chemistry focuses on the environmental impact of chemistry, including reducing consumption of nonrenewable resources and technological approaches for preventing pollution. The overarching goals of green chemistry—namely, more resource-efficient and inherently safer design of molecules, materials, products, and processes—can be pursued in a wide range of contexts. Green chemistry : Design of chemical products and processes that reduce or eliminate the use or generation of substances hazardous to humans, animals, plants, and the environment.;Human
Naphthalene;Naphthalene is an organic compound with formula C10H8. It is the simplest polycyclic aromatic hydrocarbon, and is a white crystalline solid with a characteristic odor that is detectable at concentrations as low as 0.08 ppm by mass. As an aromatic hydrocarbon, naphthalene's structure consists of a fused pair of benzene rings. It is best known as the main ingredient of traditional mothballs. In the early 1820s, two separate reports described a white solid with a pungent odor derived from the distillation of coal tar. In 1821, John Kidd cited these two disclosures and then described many of this substance's properties and the means of its production.;Human
Chondrocyte;Chondrocytes are the only cells found in healthy cartilage. They produce and maintain the cartilaginous matrix, which consists mainly of collagen and proteoglycans. Although the word chondroblast is commonly used to describe an immature chondrocyte, the term is imprecise, since the progenitor of chondrocytes can differentiate into various cell types, including osteoblasts. From least- to terminally-differentiated, the chondrocytic lineage is: Mesenchymal stem cells are undifferentiated, meaning they can differentiate into a variety of generative cells commonly known as osteochondrogenic cells. When referring to bone, or in this case cartilage, the originally undifferentiated mesenchymal stem cells lose their pluripotency, proliferate and crowd together in a dense aggregate of chondrogenic cells at the location of chondrification.;Human
Resonance;Resonance describes the phenomenon of increased amplitude that occurs when the frequency of a periodically applied force is equal or close to a natural frequency of the system on which it acts. When an oscillating force is applied at a resonant frequency of a dynamical system, the system will oscillate at a higher amplitude than when the same force is applied at other, non-resonant frequencies. Frequencies at which the response amplitude is a relative maximum are also known as resonant frequencies or resonance frequencies of the system. Small periodic forces that are near a resonant frequency of the system have the ability to produce large amplitude oscillations in the system due to the storage of vibrational energy.;Human
Inner cell mass;In early embryogenesis of most eutherian mammals, the inner cell mass is the mass of cells inside the primordial embryo that will eventually give rise to the definitive structures of the fetus. This structure forms in the earliest steps of development, before implantation into the endometrium of the uterus has occurred. The ICM lies within the blastocoele and is entirely surrounded by the single layer of cells called trophoblast. The physical and functional separation of the inner cell mass from the trophectoderm is a special feature of mammalian development and is the first cell lineage specification in these embryos. Following fertilization in the oviduct, the mammalian embryo undergoes a relatively slow round of cleavages to produce an eight-cell morula.;Human
Dermal fibroblast;Dermal fibroblasts are cells within the dermis layer of skin which are responsible for generating connective tissue and allowing the skin to recover from injury. Using organelles, dermal fibroblasts generate and maintain the connective tissue which unites separate cell layers. Furthermore, these dermal fibroblasts produce the protein molecules including laminin and fibronectin which comprise the extracellular matrix. By creating the extracellular matrix between the dermis and epidermis, fibroblasts allow the epithelial cells of the epidermis to affix the matrix, thereby allowing the epidermal cells to effectively join together to form the top layer of the skin. Dermal fibroblasts are derived from mesenchymal stem cells within the body.;Human
Standard Model;The Standard Model of particle physics is the theory describing three of the four known fundamental forces in the universe, as well as classifying all known elementary particles. It was developed in stages throughout the latter half of the 20th century, through the work of many scientists around the world, with the current formulation being finalized in the mid-1970s upon experimental confirmation of the existence of quarks. Since then, confirmation of the top quark, the tau neutrino, and the Higgs boson have added further credence to the Standard Model. In addition, the Standard Model has predicted various properties of weak neutral currents and the W and Z bosons with great accuracy.;Human
Wax ester;A wax ester is an ester of a fatty acid and a fatty alcohol. Wax esters comprise the main components of three commercially important waxes: carnauba wax, candelilla wax, and beeswax. Wax esters are formed by combining one fatty acid with one fatty alcohol: Various types of wax esters exist. Some are saturated, and others contain unsaturated centers. Saturated wax esters have higher melting points and are more likely to be solid at room temperature. Unsaturated wax esters have a lower melting point and are more likely to be liquid at room temperature. Both fatty acids and fatty alcohols may have of different carbon chain length.;Human
Photon statistics;Photon statistics is the theoretical and experimental study of the statistical distributions produced in photon counting experiments, which use Photodetectors to analyze the intrinsic statistical nature of photons in a light source. In these experiments, light incident on the photodetector generates photoelectrons and a counter registers electrical pulses generating a statistical distribution of photon counts. Low intensity disparate light sources can be differentiated by the corresponding statistical distributions produced in the detection process. Three regimes of statistical distributions can be obtained depending on the properties of the light source: Poissonian, super-Poissonian, and sub-Poissonian. The regimes are defined by the relationship between the variance and average number of photon counts for the corresponding distribution.;Human
Atopy;"Atopy is the tendency to produce an exaggerated IgE immune response to otherwise harmless environmental substances, while an allergic disease can be defined as the clinical manifestation of this inappropriate IgE immune response. Atopy may have a hereditary component, although contact with the allergen or irritant must occur before the hypersensitivity reaction can develop. Maternal psychological trauma in utero may also be a strong indicator for development of atopy. The term atopy was coined by Coca and Cooke in 1923. Many physicians and scientists use the term ""atopy"" for any IgE-mediated reaction, but many pediatricians reserve the word ""atopy"" for a genetically mediated predisposition to an excessive IgE reaction.";Human
Atomic force microscopy;"Atomic force microscopy or scanning force microscopy is a very-high-resolution type of scanning probe microscopy, with demonstrated resolution on the order of fractions of a nanometer, more than 1000 times better than the optical diffraction-limit. Atomic force microscopy is a type of scanning probe microscopy, with demonstrated resolution on the order of fractions of a nanometer, more than 1000 times better than the optical diffraction limit. The information is gathered by ""feeling"" or ""touching"" the surface with a mechanical probe. Piezoelectric elements that facilitate tiny but accurate and precise movements on command enable precise scanning. The AFM has three major abilities: force measurement, topographic imaging, and manipulation.";Human
Etiology;"Etiology is the study of causation or origination. The word is derived from the Greek αἰτιολογία ""giving a reason for"". More completely, etiology is the study of the causes, origins, or reasons behind the way that things are, or the way they function, or it can refer to the causes themselves. The word is commonly used in medicine and in philosophy, but also in physics, psychology, government, geography, spatial analysis, theology, and biology, in reference to the causes or origins of various phenomena. In the past, when many physical phenomena were not well understood or when histories were not recorded, myths often arose to provide etiologies.";Human
Gel electrophoresis;Gel electrophoresis is a method for separation and analysis of macromolecules and their fragments, based on their size and charge. It is used in clinical chemistry to separate proteins by charge or size and in biochemistry and molecular biology to separate a mixed population of DNA and RNA fragments by length, to estimate the size of DNA and RNA fragments or to separate proteins by charge. Nucleic acid molecules are separated by applying an electric field to move the negatively charged molecules through a matrix of agarose or other substances. Shorter molecules move faster and migrate farther than longer ones because shorter molecules migrate more easily through the pores of the gel. This phenomenon is called sieving.;Human
Inhibitory control;Inhibitory control, also known as response inhibition, is a cognitive process and more specifically, an executive function – that permits an individual to inhibit their impulses and natural, habitual, or dominant behavioral responses to stimuli in order to select a more appropriate behavior that is consistent with completing their goals. Self-control is an important aspect of inhibitory control. For example, successfully suppressing the natural behavioral response to eat cake when one is craving it while dieting requires the use of inhibitory control. The prefrontal cortex, caudate nucleus, and subthalamic nucleus are known to regulate inhibitory control cognition. Inhibitory control is impaired in both addiction and attention deficit hyperactivity disorder.;Human
Protein Data Bank;The Protein Data Bank is a database for the three-dimensional structural data of large biological molecules, such as proteins and nucleic acids. The data, typically obtained by X-ray crystallography, NMR spectroscopy, or, increasingly, cryo-electron microscopy, and submitted by biologists and biochemists from around the world, are freely accessible on the Internet via the websites of its member organisations. The PDB is overseen by an organization called the Worldwide Protein Data Bank, wwPDB. The PDB is a key in areas of structural biology, such as structural genomics. Most major scientific journals and some funding agencies now require scientists to submit their structure data to the PDB. Many other databases use protein structures deposited in the PDB.;Human
Transition state;The transition state of a chemical reaction is a particular configuration along the reaction coordinate. It is defined as the state corresponding to the highest potential energy along this reaction coordinate. It is often marked with the double dagger ‡ symbol. As an example, the transition state shown below occurs during the SN2 reaction of bromoethane with a hydroxyl anion: The activated complex of a reaction can refer to either the transition state or to other states along the reaction coordinate between reactants and products, especially those close to the transition state. According to the transition state theory, once the reactants have passed through the transition state configuration, they always continue to form products.;Human
Abrupt climate change;An abrupt climate change occurs when the climate system is forced to transition to a new climate state at a rate that is determined by the climate system energy-balance, and which is more rapid than the rate of change of the external forcing. Past events include the end of the Carboniferous Rainforest Collapse, Younger Dryas, Dansgaard-Oeschger events, Heinrich events and possibly also the Paleocene–Eocene Thermal Maximum. The term is also used within the context of global warming to describe sudden climate change that is detectable over the time-scale of a human lifetime, possibly as the result of feedback loops within the climate system. Timescales of events described as 'abrupt' may vary dramatically.;Human
Nuclear medicine;"Nuclear medicine is a medical specialty involving the application of radioactive substances in the diagnosis and treatment of disease. Nuclear medicine imaging, in a sense, is ""radiology done inside out"" or ""endoradiology"" because it records radiation emitting from within the body rather than radiation that is generated by external sources like X-rays. In addition, nuclear medicine scans differ from radiology, as the emphasis is not on imaging anatomy, but on the function. For such reason, it is called a physiological imaging modality. Single photon emission computed tomography and positron emission tomography scans are the two most common imaging modalities in nuclear medicine. In nuclear medicine imaging, radiopharmaceuticals are taken internally, for example, intravenously or orally.";Human
Carbon footprint;A carbon footprint is the total greenhouse gas emissions caused by an individual, event, organization, service, or product, expressed as carbon dioxide equivalent. Greenhouse gases, including the carbon-containing gases carbon dioxide and methane, can be emitted through the burning of fossil fuels, land clearance and the production and consumption of food, manufactured goods, materials, wood, roads, buildings, transportation and other services. The term was popularised by a $250 million ad campaign by the oil and gas company BP in an attempt to move public attention away from restricting the activities of fossil fuel companies and onto individual responsibility for solving climate change.;Human
Non-coding RNA;"A non-coding RNA is an RNA molecule that is not translated into a protein. The DNA sequence from which a functional non-coding RNA is transcribed is often called an RNA gene. Abundant and functionally important types of non-coding RNAs include transfer RNAs and ribosomal RNAs, as well as small RNAs such as microRNAs, siRNAs, piRNAs, snoRNAs, snRNAs, exRNAs, scaRNAs and the long ncRNAs such as Xist and HOTAIR. The number of non-coding RNAs within the human genome is unknown; however, recent transcriptomic and bioinformatic studies suggest that there are thousands of them. Many of the newly identified ncRNAs have not been validated for their function.";Human
Negishi coupling;The Negishi coupling is a widely employed transition metal catalyzed cross-coupling reaction. The reaction couples organic halides or triflates with organozinc compounds, forming carbon-carbon bonds in the process. A palladium species is generally utilized as the metal catalyst, though nickel is sometimes used: Palladium catalysts in general have higher chemical yields and higher functional group tolerance. The Negishi coupling finds common use in the field of total synthesis as a method for selectively forming C-C bonds between complex synthetic intermediates. The reaction allows for the coupling of sp, sp, and sp carbon atoms, which make it somewhat unusual among the palladium-catalyzed coupling reactions.;Human
Sagnac effect;The Sagnac effect, also called Sagnac interference, named after French physicist Georges Sagnac, is a phenomenon encountered in interferometry that is elicited by rotation. The Sagnac effect manifests itself in a setup called a ring interferometer. A beam of light is split and the two beams are made to follow the same path but in opposite directions. On return to the point of entry the two light beams are allowed to exit the ring and undergo interference. The relative phases of the two exiting beams, and thus the position of the interference fringes, are shifted according to the angular velocity of the apparatus.;Human
P-type ATPase;The P-type ATPases, also known as E1-E2 ATPases, are a large group of evolutionarily related ion and lipid pumps that are found in bacteria, archaea, and eukaryotes. P-type ATPases are α-helical bundle primary transporters named based upon their ability to catalyze auto- phosphorylation of a key conserved aspartate residue within the pump and their energy source, adenosine triphosphate. In addition, they all appear to interconvert between at least two different conformations, denoted by E1 and E2. P-type ATPases fall under the P-type ATPase Superfamily which, as of early 2016, includes 20 different protein families.;Human
Laminar flow;In fluid dynamics, laminar flow is characterized by fluid particles following smooth paths in layers, with each layer moving smoothly past the adjacent layers with little or no mixing. At low velocities, the fluid tends to flow without lateral mixing, and adjacent layers slide past one another like playing cards. There are no cross-currents perpendicular to the direction of flow, nor eddies or swirls of fluids. In laminar flow, the motion of the particles of the fluid is very orderly with particles close to a solid surface moving in straight lines parallel to that surface. Laminar flow is a flow regime characterized by high momentum diffusion and low momentum convection.;Human
Glacier mass balance;Crucial to the survival of a glacier is its mass balance or surface mass balance, the difference between accumulation and ablation. Climate change may cause variations in both temperature and snowfall, causing changes in the surface mass balance. Changes in mass balance control a glacier's long-term behavior and are the most sensitive climate indicators on a glacier. From 1980–2012 the mean cumulative mass loss of glaciers reporting mass balance to the World Glacier Monitoring Service is −16 m. This includes 23 consecutive years of negative mass balances. A glacier with a sustained negative balance is out of equilibrium and will retreat, while one with a sustained positive balance is out of equilibrium and will advance.;Human
Taxonomy;Taxonomy is the practice and science of categorization or classification based on discrete sets. The word is also used as a count noun: a taxonomy, or taxonomic scheme, is a particular categorisation. The word finds its roots in the Greek language τάξις, taxis and νόμος, nomos. Originally, taxonomy referred only to the categorisation of organisms or a particular categorisation of organisms. In a wider, more general sense, it may refer to a categorisation of things or concepts, as well as to the principles underlying such a categorisation. Taxonomy is different from meronomy, which is dealing with the categorisation of parts of a whole. Many taxonomies have a hierarchical structure, but this is not a requirement.;Human
Quantum Hall effect;The quantum Hall effect is a quantized version of the Hall effect, observed in two-dimensional electron systems subjected to low temperatures and strong magnetic fields, in which the Hall resistance Rxy exhibits steps that take on the quantized values at certain level where VHall is the Hall voltage, Ichannel is the channel current, e is the elementary charge and h is Planck's constant. The divisor ν can take on either integer or fractional values. Here, ν is roughly but not exactly equal to the filling factor of Landau levels. The quantum Hall effect is referred to as the integer or fractional quantum Hall effect depending on whether ν is an integer or fraction, respectively.;Human
Boiling water reactor;A boiling water reactor is a type of light water nuclear reactor used for the generation of electrical power. It is the second most common type of electricity-generating nuclear reactor after the pressurized water reactor, which is also a type of light water nuclear reactor. The main difference between a BWR and PWR is that in a BWR, the reactor core heats water, which turns to steam and then drives a steam turbine. In a PWR, the reactor core heats water, which does not boil. This hot water then exchanges heat with a lower pressure water system, which turns to steam and drives the turbine. The BWR was developed by the Argonne National Laboratory and General Electric in the mid-1950s.;Human
Solid-state battery;A solid-state battery is a battery technology that uses solid electrodes and a solid electrolyte, instead of the liquid or polymer gel electrolytes found in lithium-ion or lithium polymer batteries. Materials proposed for use as solid electrolytes in solid-state batteries include ceramics, and solid polymers. Solid-state batteries have found use in pacemakers, RFID and wearable devices. They are potentially safer, with higher energy densities, but at a much higher cost. Challenges to widespread adoption include energy and power density, durability, material costs, sensitivity and stability. Between 1831 and 1834, Michael Faraday discovered the solid electrolytes silver sulfide and lead fluoride, which laid the foundation for solid-state ionics. In the late 1950s, several electrochemical systems employed solid electrolytes.;Human
Solar cell;A solar cell, or photovoltaic cell, is an electrical device that converts the energy of light directly into electricity by the photovoltaic effect, which is a physical and chemical phenomenon. It is a form of photoelectric cell, defined as a device whose electrical characteristics, such as current, voltage, or resistance, vary when exposed to light. Individual solar cell devices are often the electical building blocks of photovoltaic modules, known colloquially as solar panels. The common single junction silicon solar cell can produce a maximum open-circuit voltage of approximately 0.5 to 0.6 volts. Solar cells are described as being photovoltaic, irrespective of whether the source is sunlight or an artificial light.;Human
Semidefinite programming;Semidefinite programming is a subfield of convex optimization concerned with the optimization of a linear objective function over the intersection of the cone of positive semidefinite matrices with an affine space, i.e., a spectrahedron. Semidefinite programming is a relatively new field of optimization which is of growing interest for several reasons. Many practical problems in operations research and combinatorial optimization can be modeled or approximated as semidefinite programming problems. In automatic control theory, SDPs are used in the context of linear matrix inequalities. SDPs are in fact a special case of cone programming and can be efficiently solved by interior point methods.;Human
MicroRNA;A microRNA is a small non-coding RNA molecule found in plants, animals and some viruses, that functions in RNA silencing and post-transcriptional regulation of gene expression. miRNAs function via base-pairing with complementary sequences within mRNA molecules. As a result, these mRNA molecules are silenced, by one or more of the following processes: Cleavage of the mRNA strand into two pieces, Destabilization of the mRNA through shortening of its poly tail, and Less efficient translation of the mRNA into proteins by ribosomes. miRNAs resemble the small interfering RNAs of the RNA interference pathway, except miRNAs derive from regions of RNA transcripts that fold back on themselves to form short hairpins, whereas siRNAs derive from longer regions of double-stranded RNA.;Human
Aphasia;Aphasia is an inability to comprehend or formulate language because of damage to specific brain regions. The major causes are a cerebral vascular accident, or head trauma, but aphasia can also be the result of brain tumors, brain infections, or neurodegenerative diseases. However, the latter are far less common and so not as often mentioned when discussing aphasia. To be diagnosed with aphasia, a person's speech or language must be significantly impaired in one of the four aspects of communication following acquired brain injury, or have significant decline over a short time period. The four aspects of communication are auditory comprehension, verbal expression, reading and writing, and functional communication.;Human
Endoscopy;An endoscopy is a procedure used in medicine to look inside the body. The endoscopy procedure uses an endoscope to examine the interior of a hollow organ or cavity of the body. Unlike many other medical imaging techniques, endoscopes are inserted directly into the organ. There are many types of endoscopes. Depending on the site in the body and type of procedure an endoscopy may be performed either by a doctor or a surgeon. A patient may be fully conscious or anaesthetised during the procedure. Most often the term endoscopy is used to refer to an examination of the upper part of the gastrointestinal tract, known as an esophagogastroduodenoscopy. For non-medical use, similar instruments are called borescopes.;Human
Gravity;Gravity, or gravitation, is a natural phenomenon by which all things with mass or energy—including planets, stars, galaxies, and even light—are brought toward one another. On Earth, gravity gives weight to physical objects, and the Moon's gravity causes the ocean tides. The gravitational attraction of the original gaseous matter present in the Universe caused it to begin coalescing and forming stars and caused the stars to group together into galaxies, so gravity is responsible for many of the large-scale structures in the Universe. Gravity has an infinite range, although its effects become increasingly weaker as objects get further away.;Human
Holography;Holography is the science and practice of making holograms. A hologram is a real world recording of an interference pattern which uses diffraction to reproduce a 3D light field, resulting in an image which still has the depth, parallax, and other properties of the original scene. A hologram is a photographic recording of a light field, rather than an image formed by a lens. The holographic medium, for example the object produced by a holographic process is usually unintelligible when viewed under diffuse ambient light. It is an encoding of the light field as an interference pattern of variations in the opacity, density, or surface profile of the photographic medium.;Human
UniProt;UniProt is a freely accessible database of protein sequence and functional information, many entries being derived from genome sequencing projects. It contains a large amount of information about the biological function of proteins derived from the research literature. It is maintained by the UniProt consortium, which consists of several European bioinformatics organisations and a foundation from Washington, DC, United States. The UniProt consortium comprises the European Bioinformatics Institute, the Swiss Institute of Bioinformatics, and the Protein Information Resource. EBI, located at the Wellcome Trust Genome Campus in Hinxton, UK, hosts a large resource of bioinformatics databases and services. SIB, located in Geneva, Switzerland, maintains the ExPASy servers that are a central resource for proteomics tools and databases.;Human
Prokaryote;"A prokaryote is a cellular organism that lacks an envelope-enclosed nucleus. The word prokaryote comes from the Greek πρό and κάρυον. In the two-empire system arising from the work of Édouard Chatton, prokaryotes were classified within the empire Prokaryota. But in the three-domain system, based upon molecular analysis, prokaryotes are divided into two domains: Bacteria and Archaea. Organisms with nuclei are placed in a third domain, Eukaryota. In the study of the origins of life, prokaryotes are thought to have arisen before eukaryotes. Prokaryotes lack mitochondria, or any other eukaryotic membrane-bound organelles; and it was once thought that prokaryotes lacked cellular compartments, and therefore all cellular components within the cytoplasm were unenclosed, except for an outer cell membrane.";Human
Hematopoietic stem cell;Hematopoietic stem cells are the stem cells that give rise to other blood cells. This process is called haematopoiesis. This process occurs in the red bone marrow, in the core of most bones. In embryonic development, the red bone marrow is derived from the layer of the embryo called the mesoderm. Haematopoiesis is the process by which all mature blood cells are produced. It must balance enormous production needs with the need to regulate the number of each blood cell type in the circulation. In vertebrates, the vast majority of hematopoiesis occurs in the bone marrow and is derived from a limited number of hematopoietic stem cells that are multipotent and capable of extensive self-renewal.;Human
Helicase;Helicases are a class of enzymes vital to all organisms. Their main function is to unpack an organism's genes. They are motor proteins that move directionally along a nucleic acid phosphodiester backbone, separating two annealed nucleic acid strands such as DNA and RNA, using energy from ATP hydrolysis. There are many helicases, representing the great variety of processes in which strand separation must be catalyzed. Approximately 1% of eukaryotic genes code for helicases. The human genome codes for 95 non-redundant helicases: 64 RNA helicases and 31 DNA helicases. Many cellular processes, such as DNA replication, transcription, translation, recombination, DNA repair, and ribosome biogenesis involve the separation of nucleic acid strands that necessitates the use of helicases.;Human
Quantum gravity;Quantum gravity is a field of theoretical physics that seeks to describe gravity according to the principles of quantum mechanics, and where quantum effects cannot be ignored, such as in the vicinity of black holes or similar compact astrophysical objects where the effects of gravity are strong, such as neutron stars. Three of the four fundamental forces of physics are described within the framework of quantum mechanics and quantum field theory. The current understanding of the fourth force, gravity, is based on Albert Einstein's general theory of relativity, which is formulated within the entirely different framework of classical physics.;Human
Dark matter;Dark matter is a form of matter thought to account for approximately 85% of the matter in the universe and about a quarter of its total mass–energy density or about 2.241×10 kg/m. Its presence is implied in a variety of astrophysical observations, including gravitational effects that cannot be explained by accepted theories of gravity unless more matter is present than can be seen. For this reason, most experts think that dark matter is abundant in the universe and that it has had a strong influence on its structure and evolution.;Human
Chiral pool;"The chiral pool is a ""collection of abundant enantiopure building blocks provided by nature"" used in synthesis. Contributors to the chiral pool are amino acids, sugars, and terpenes. Their use improves the efficiency of total synthesis. Not only does the chiral pool contribute a premade carbon skeleton, their chirality is usually preserved in the remainder of the reaction sequence. This strategy is especially helpful if the desired molecule resembles cheap enantiopure natural products. Many times, suitable enantiopure starting materials cannot be identified. The alternative to the use of the chiral pool is asymmetric synthesis, whereby achiral precursors are employed or racemic intermediates are resolved. The use of the chiral pool is illustrated by the synthesis of the anticancer drug paclitaxel.";Human
Escape velocity;In physics, escape velocity is the minimum speed needed for a free, non-propelled object to escape from the gravitational influence of a massive body, that is, to eventually reach an infinite distance from it. Escape velocity rises with the body's mass and falls with the escaping object's distance from its center. The escape velocity thus depends on how far the object has already travelled, and its calculation at a given distance takes into account the fact that without new acceleration it will slow down as it travel, due to the massive body's gravity-- but it will never quite slow to a stop.;Human
Surface plasmon polariton;"Surface plasmon polaritons are electromagnetic waves that travel along a metal–dielectric or metal–air interface, practically in the infrared or visible-frequency. The term ""surface plasmon polariton"" explains that the wave involves both charge motion in the metal and electromagnetic waves in the air or dielectric. They are a type of surface wave, guided along the interface in much the same way that light can be guided by an optical fiber. SPPs are shorter in wavelength than the incident light. Hence, SPPs can have tighter spatial confinement and higher local field intensity. Perpendicular to the interface, they have subwavelength-scale confinement.";Human
Cognitive load;In cognitive psychology, cognitive load refers to the used amount of working memory resources. Cognitive load theory differentiates cognitive load into three types: intrinsic, extraneous, and germane. Intrinsic cognitive load is the effort associated with a specific topic, extraneous cognitive load refers to the way information or tasks are presented to a learner, and germane cognitive load refers to the work put into creating a permanent store of knowledge, or a schema. Cognitive load theory was developed in the late 1980s out of a study of problem solving by John Sweller. Sweller argued that instructional design can be used to reduce cognitive load in learners.;Human
Circulating tumor DNA;"Circulating tumor DNA is tumor-derived fragmented DNA in the bloodstream that is not associated with cells. ctDNA should not be confused with cell-free DNA, a broader term which describes DNA that is freely circulating in the bloodstream, but is not necessarily of tumor origin. Because ctDNA may reflect the entire tumor genome, it has gained traction for its potential clinical utility; “liquid biopsies” in the form of blood draws may be taken at various time points to monitor tumor progression throughout the treatment regimen. ctDNA originates directly from the tumor or from circulating tumor cells, which describes viable, intact tumor cells that shed from primary tumors and enter the bloodstream or lymphatic system.";Human
Divergent evolution;"Divergent evolution or divergent selection is the accumulation of differences between closely related populations within a species, leading to speciation. Divergent evolution is typically exhibited when two populations become separated by a geographic barrier and experience different selective pressures that drive adaptations to their new environment. After many generations and continual evolution, the populations become less able to interbreed with one another. The American naturalist J. T. Gulick was the first to use the term ""divergent evolution"", with its use becoming widespread in modern evolutionary literature.";Human
Polyploidy;Polyploidy is a condition in which the cells of an organism have more than two paired sets of chromosomes. Most species whose cells have nuclei are diploid, meaning they have two sets of chromosomes—one set inherited from each parent. However, some organisms are polyploid, and polyploidy is especially common in plants. Most eukaryotes have diploid somatic cells, but produce haploid gametes by meiosis. A monoploid has only one set of chromosomes, and the term is usually only applied to cells or organisms that are normally haploid. Males of bees and other Hymenoptera, for example, are monoploid. Unlike animals, plants and multicellular algae have life cycles with two alternating multicellular generations.;Human
Electromagnetism;Electromagnetism is a branch of physics involving the study of the electromagnetic force, a type of physical interaction that occurs between electrically charged particles. The electromagnetic force is carried by electromagnetic fields composed of electric fields and magnetic fields, and it is responsible for electromagnetic radiation such as light. It is one of the four fundamental interactions in nature, together with the strong interaction, the weak interaction, and gravitation. At high energy the weak force and electromagnetic force are unified as a single electroweak force. Electromagnetic phenomena are defined in terms of the electromagnetic force, sometimes called the Lorentz force, which includes both electricity and magnetism as different manifestations of the same phenomenon.;Human
Particle accelerator;A particle accelerator is a machine that uses electromagnetic fields to propel charged particles to very high speeds and energies, and to contain them in well-defined beams. Large accelerators are used for basic research in particle physics. The largest accelerator currently operating is the Large Hadron Collider near Geneva, Switzerland, operated by the CERN. It is a collider accelerator, which can accelerate two beams of protons to an energy of 6.5 TeV and cause them to collide head-on, creating center-of-mass energies of 13 TeV. Other powerful accelerators are, RHIC at Brookhaven National Laboratory in New York and, formerly, the Tevatron at Fermilab, Batavia, Illinois. Accelerators are also used as synchrotron light sources for the study of condensed matter physics.;Human
Synthetic lethality;Synthetic lethality arises when a combination of deficiencies in the expression of two or more genes leads to cell death, whereas a deficiency in only one of these genes does not. The deficiencies can arise through mutations, epigenetic alterations or inhibitors of one of the genes. In a synthetic lethal genetic screen, it is necessary to begin with a mutation that does not kill the cell, although may confer a phenotype, and then systematically test other mutations at additional loci to determine which confer lethality.;Human
MIMO;"In radio, multiple-input and multiple-output, or MIMO, is a method for multiplying the capacity of a radio link using multiple transmission and receiving antennas to exploit multipath propagation. MIMO has become an essential element of wireless communication standards including IEEE 802.11n, IEEE 802.11ac, HSPA+, WiMAX, and Long Term Evolution. More recently, MIMO has been applied to power-line communication for 3-wire installations as part of ITU G.hn standard and HomePlug AV2 specification. At one time, in wireless the term ""MIMO"" referred to the use of multiple antennas at the transmitter and the receiver.";Human
Randomization;"Randomization is the process of making something random; in various contexts this involves, for example: Randomization is not haphazard. Instead, a random process is a sequence of random variables describing a process whose outcomes do not follow a deterministic pattern, but follow an evolution described by probability distributions. For example, a random sample of individuals from a population refers to a sample where every individual has a known probability of being sampled. This would be contrasted with nonprobability sampling where arbitrary individuals are selected. Randomization is used in statistics and in gambling. Randomization is a core principle in statistical theory, whose importance was emphasized by Charles S.";Human
Glass transition;"The glass–liquid transition, or glass transition, is the gradual and reversible transition in amorphous materials from a hard and relatively brittle ""glassy"" state into a viscous or rubbery state as the temperature is increased. An amorphous solid that exhibits a glass transition is called a glass. The reverse transition, achieved by supercooling a viscous liquid into the glass state, is called vitrification. The glass-transition temperature Tg of a material characterizes the range of temperatures over which this glass transition occurs. It is always lower than the melting temperature, Tm, of the crystalline state of the material, if one exists.";Human
Alpha helix;The alpha helix is a common motif in the secondary structure of proteins and is a right hand-helix conformation in which every backbone N−H group hydrogen bonds to the backbone C=O group of the amino acid located three or four residues earlier along the protein sequence. The alpha helix is also called a classic Pauling–Corey–Branson α-helix. The name 3.613-helix is also used for this type of helix, denoting the average number of residues per helical turn, with 13 atoms being involved in the ring formed by the hydrogen bond. Among types of local structure in proteins, the α-helix is the most extreme and the most predictable from sequence, as well as the most prevalent.;Human
