Termo;Text;Label
Glass transition;"The glass transition is a reversible, non-equilibrium transformation in which a supercooled liquid progressively arrests into an amorphous solid as temperature decreases. Unlike crystallization, no long-range order develops; instead molecular mobility dramatically slows, causing viscosity and structural relaxation times to increase by many orders of magnitude near the glass transition temperature Tg. The transition is kinetic rather than thermodynamic, with properties depending on cooling rate and history. Phenomena include dynamical heterogeneity, physical aging, and variations in fragility. The glassy state and Tg are central in polymer, inorganic and metallic glasses, and are analyzed by calorimetry, rheology and theoretical frameworks such as free-volume, mode-coupling and configurational-entropy models.";OpenAI
Alpha helix;The alpha helix is a common secondary structure in proteins characterized by a right-handed helical backbone stabilized by intramolecular hydrogen bonds between the carbonyl oxygen of residue i and the amide hydrogen of residue i+4. It was proposed by Linus Pauling and colleagues in the early 1950s and typically contains 3.6 amino acids per turn with a rise of about 1.5 Å per residue, producing a 5.4 Å pitch. Side chains project outward from the helix axis, and typical backbone dihedral angles are near φ = −57° and ψ = −47°. Alpha helices contribute to structural stability, form transmembrane segments and coiled coils, and are disrupted by proline and glycine residues.;OpenAI
Optogenetics;Optogenetics is a neuromodulation technique that uses genetically encoded, light-sensitive proteins to control the electrical activity of specific cells with high temporal precision. Microbial opsins such as channelrhodopsins, halorhodopsins and archaerhodopsins are expressed in defined neuronal populations using viral vectors or transgenic methods, permitting activation or inhibition when illuminated. Combined with fiber optics or implanted LEDs, optogenetics enables causal tests of neural circuit function, behavior and plasticity in animal models. It offers millisecond-scale control and cell-type specificity, but faces challenges including invasive light delivery, opsin expression variability, phototoxicity and hurdles in clinical translation.;OpenAI
Pulsar;"A pulsar is a highly magnetized, rotating neutron star that emits beams of electromagnetic radiation from its magnetic poles. As the neutron star spins, these beams sweep across space; when aligned with Earth they are observed as regular pulses, often with extraordinary rotational stability. Pulsars are formed in the supernova collapse of massive stars and typically have masses around 1.4 solar masses concentrated within a radius of about 10 kilometers. Pulse periods range from milliseconds to seconds. Studies of pulsars provide precise tests of general relativity, probes of dense nuclear matter, tools for interstellar medium exploration, and bases for timekeeping and navigation.";OpenAI
Enthalpy;Enthalpy is a thermodynamic state function defined as H = U + PV, where U is internal energy, P pressure and V volume, and it quantifies the total heat content of a system. It is an extensive property measured in joules and is particularly useful because at constant pressure the change in enthalpy equals heat exchanged with the surroundings. Reaction enthalpies, formation enthalpies and phase change enthalpies classify processes as exothermic or endothermic. Enthalpy changes are additive and depend on temperature through heat capacity, making enthalpy central to chemical thermodynamics and calorimetry.;OpenAI
Grignard reaction;"The Grignard reaction is a fundamental organometallic transformation in which alkyl, aryl, or vinyl halides react with magnesium metal in anhydrous ether solvents to form organomagnesium halides. Discovered by Victor Grignard, these reagents behave as carbon-centered nucleophiles and strong bases, reacting with electrophiles such as carbonyl compounds to form new carbon–carbon bonds; subsequent protonation yields alcohols. They also add to carbon dioxide to give carboxylic acids after acidic workup. Grignard reagents are highly moisture- and oxygen-sensitive and require aprotic, dry conditions. Chemoselectivity depends on substrate structure and reaction conditions, and side reactions include protonation and coupling.";OpenAI
Crystallization;"Crystallization is the process by which a solid forms with an ordered, repeating atomic or molecular structure from a liquid, gas or solution. It involves nucleation—the initial assembly of a stable cluster—and subsequent crystal growth as atoms or molecules add to the lattice. Thermodynamics determines whether a crystalline phase is favored, while kinetics controls rate and morphology; supersaturation, temperature, impurities and solvent influence both. Crystallization yields polymorphs and defects that affect physical properties. It is central to geology, materials science, chemistry and pharmaceuticals, and industrial processes such as salt, sugar and metal refining.";OpenAI
Prophage;A prophage is the latent form of a bacteriophage genome integrated into the DNA of a bacterial host or maintained as a plasmid during lysogenic infection. In this state the phage genome is largely transcriptionally silent, replicated passively with the host chromosome and transmitted to daughter cells. Environmental cues or stress can induce prophage excision, triggering the lytic cycle in which new virions are produced and host cells are lysed. Prophages contribute to bacterial evolution by mediating horizontal gene transfer, encoding virulence factors, and altering host fitness and gene regulation. Detection and study of prophages inform microbiology, phage therapy, and bacterial genomics.;OpenAI
Quantum Fourier transform;The quantum Fourier transform is the linear transformation on quantum bits that maps computational basis states to their discrete Fourier transformed superpositions. It is the quantum analogue of the discrete Fourier transform and can be implemented efficiently with O elementary gates for n qubits, or O with approximations. QFT underlies several quantum algorithms, most notably Shor's factoring algorithm and phase estimation, by converting periodicity in amplitudes into measurable phase information. The circuit uses Hadamard gates and controlled phase rotations followed by an optional qubit-reversal. Sensitivity to noise and the need for precise phase rotations are practical challenges for implementations.;OpenAI
Post-translational modification;Post-translational modification refers to the covalent and generally enzymatic modification of proteins after their synthesis on ribosomes. PTMs include phosphorylation, glycosylation, ubiquitination, acetylation, methylation, lipidation and proteolytic cleavage, among many others, and they modulate protein folding, activity, stability, cellular localization and interactions. Many PTMs are reversible and act as dynamic regulatory switches in signaling pathways and cellular homeostasis. Dysregulation of PTMs contributes to diseases such as cancer, neurodegeneration and metabolic disorders. Analytical methods including mass spectrometry, specific antibodies and enrichment techniques are used to identify and quantify PTMs, facilitating functional studies and drug discovery.;OpenAI
Milankovitch cycles;Milankovitch cycles are long-term variations in Earth's orbital geometry and orientation that modulate the distribution and intensity of incoming solar radiation, driving climatic changes on timescales of tens to hundreds of thousands of years. The principal components are eccentricity, obliquity and precession. These orbital forcings alter seasonal and latitudinal insolation patterns, influencing ice-sheet growth and retreat through feedbacks such as albedo and greenhouse gas concentrations. Proposed by Milutin Milanković, the cycles are supported by paleoclimate records and are central to understanding glacial–interglacial variability, though internal Earth system feedbacks modulate their climatic expression.;OpenAI
Notochord;The notochord is a flexible rod composed of cells derived from the mesoderm that forms along the dorsal midline of embryonic chordates. It provides axial support, defines the primitive body axis, and signals surrounding tissues during development by secreting morphogens such as Sonic hedgehog. In vertebrates the notochord is largely replaced by the vertebral column, persisting as the nucleus pulposus within intervertebral discs, whereas in many invertebrate chordates it remains the main axial structure throughout life. Its presence is a defining characteristic of the phylum Chordata, critical for proper patterning of the neural tube and musculoskeletal structures.;OpenAI
Germinal center;Germinal centers are transient microanatomical structures that form within secondary lymphoid organs, such as lymph nodes, spleen and mucosa-associated lymphoid tissue, during T cell–dependent immune responses. They are sites where activated B cells proliferate, undergo somatic hypermutation and class switch recombination under the influence of activation-induced cytidine deaminase, and are subject to affinity-based selection mediated by follicular dendritic cells and T follicular helper cells. Organized into a proliferative dark zone and a selection-oriented light zone, germinal centers generate high-affinity memory B cells and long-lived plasma cells. Dysregulation of germinal center reactions contributes to autoimmunity, immunodeficiency and B cell lymphomas.;OpenAI
Endoderm;The endoderm is the innermost of the three primary germ layers formed during gastrulation in early embryos. It gives rise to the epithelial lining of the digestive and respiratory tracts and generates organs including the liver, pancreas, thyroid, parathyroids, thymus, and portions of the urinary bladder and urethra. In mammals, primitive endoderm contributes to extraembryonic structures while definitive endoderm undergoes morphogenetic folding to form the gut tube. Endoderm specification and differentiation are controlled by conserved signaling pathways such as Nodal, Wnt, FGF and transcription factors including Sox17 and Foxa2. Research on endodermal development informs regenerative medicine and congenital disease mechanisms.;OpenAI
White dwarf;A white dwarf is the dense, compact remnant of a low- to intermediate-mass star that has exhausted nuclear fuel and expelled its outer layers. With a mass comparable to the Sun but a radius similar to Earth's, it is supported against gravity by electron degeneracy pressure rather than thermal pressure. Typical masses are about 0.6 solar masses, and the maximum stable mass is the Chandrasekhar limit of about 1.4 solar masses. White dwarfs generally have carbon-oxygen cores with thin helium and hydrogen envelopes, exhibit strong surface gravity and very high density, cool and fade over time, can crystallize, and in binaries may produce Type Ia supernovae if driven above the mass limit.;OpenAI
Allergy;"Allergy is an immune system hypersensitivity reaction to normally harmless environmental substances, called allergens, that can produce reproducible symptoms upon re-exposure. Common allergens include pollen, dust mites, animal dander, foods, insect venoms, and medications. Allergic reactions are typically mediated by IgE antibodies and type I hypersensitivity pathways, involving mast cell and basophil degranulation and release of histamine and other mediators; non-IgE mechanisms and cell-mediated responses also occur. Clinical manifestations range from rhinitis, conjunctivitis, eczema and asthma to severe anaphylaxis. Diagnosis uses history, skin testing and specific IgE assays. Management emphasizes avoidance, pharmacotherapy, emergency treatment for anaphylaxis, and allergen immunotherapy to induce tolerance.";OpenAI
Glycogenesis;"Glycogenesis is the metabolic pathway for synthesizing glycogen, a branched polymer of glucose used for short-term energy storage in liver and skeletal muscle. Glucose is phosphorylated to glucose-6-phosphate, converted to glucose-1-phosphate by phosphoglucomutase, and activated to UDP-glucose by UDP-glucose pyrophosphorylase. Glycogen synthase catalyzes formation of α-1,4 glycosidic bonds, while the branching enzyme -transglycosylase) creates α-1,6 linkages. Glycogenesis is hormonally and allosterically regulated: insulin promotes it, whereas glucagon and epinephrine inhibit it via signaling cascades that modulate glycogen synthase phosphorylation; glucose-6-phosphate is an important positive effector.";OpenAI
Spatial transcriptomics;Spatial transcriptomics refers to a set of molecular techniques that measure RNA expression while preserving the spatial context within intact tissues. By combining microscopy, tissue sectioning, barcoded capture arrays or in situ hybridization, and high-throughput sequencing or imaging, these methods map gene expression to precise locations at cellular or subcellular resolution. Spatial transcriptomics enables study of tissue architecture, cell–cell interactions, developmental gradients, and microenvironmental heterogeneity in health and disease. Computational pipelines integrate spatial coordinates with transcriptomic profiles for clustering, cell-type annotation, and spatial pattern detection. The field has rapidly evolved with increasing resolution, throughput, and multimodal integration, driving discoveries in neuroscience, oncology, and developmental biology.;OpenAI
Spin foam;Spin foam is a covariant approach to quantum gravity representing quantum spacetime as a sum over histories of spin networks. It models a discretized, background-independent spacetime by labeling faces, edges and vertices of a two-complex with group representations and intertwiners, yielding transition amplitudes analogous to a path integral. Originating from loop quantum gravity and topological BF theory, spin foam models such as Barrett–Crane and EPRL-FK implement simplicity constraints to produce effective gravitational dynamics. They aim to recover classical general relativity in a semiclassical limit and confront open issues including continuum limit, renormalization, coupling to matter and precise physical predictions amenable to observation.;OpenAI
Cyclic voltammetry;"Cyclic voltammetry is an electroanalytical technique in which the potential of a working electrode is swept linearly versus time in a triangular waveform while measuring the resulting current, producing voltammograms that characterize redox processes. It interrogates thermodynamics and kinetics of electron transfer, revealing formal potentials, reversibility, diffusion coefficients and catalytic activity. Peak shapes and separations depend on scan rate, electrode surface, and coupled chemical reactions; reversible systems follow the Randles–Ševčík relation linking peak current to concentration, area and square root of scan rate. Widely used for mechanistic studies, sensor development, and evaluation of batteries, electrocatalysts and corrosion behavior, it is foundational in analytical and physical electrochemistry.";OpenAI
Plasmid;Plasmids are small, typically circular, double-stranded DNA molecules that replicate independently of a cell's chromosomal DNA, commonly found in bacteria and sometimes in archaea and eukaryotes. They often carry genes that confer advantageous traits such as antibiotic resistance, metal tolerance, or virulence factors, and can be transferred between cells via horizontal gene transfer mechanisms like conjugation, transformation, or transduction. Plasmids vary in size, copy number, and host range, and are classified by function or incompatibility groups. They are essential tools in molecular biology and biotechnology for cloning, gene expression, and genetic engineering, enabling manipulation and study of genes.;OpenAI
DNA sequencing;DNA sequencing is the determination of the precise order of nucleotides within a DNA molecule. It reveals the sequence of the four bases, adenine, cytosine, guanine and thymine, enabling identification of genes, regulatory elements and mutations. Methods range from Sanger sequencing, useful for small-scale projects and validation, to high-throughput next-generation techniques that produce massive parallel reads for whole genomes. Third-generation platforms offer longer reads and real-time sequencing, improving assembly and detection of structural variants. Applications include evolutionary biology, medical diagnostics, forensic identification and biotechnology. Data analysis involves read alignment, variant calling and annotation, demanding bioinformatics and careful quality control.;OpenAI
Exoplanet;"An exoplanet, or extrasolar planet, is a planet that orbits a star outside the Solar System. Exoplanets are detected by methods such as radial-velocity Doppler shifts, transit photometry, direct imaging, astrometry, and gravitational microlensing; each technique probes different masses, sizes, and orbital distances. Observations reveal a diversity of types, including gas giants, ice giants, super-Earths and rocky terrestrials, with varied atmospheres, compositions, and orbital architectures. Studying exoplanets informs theories of planet formation, migration, and atmospheric chemistry, and identifies candidates for habitability. Large surveys and space telescopes like Kepler, TESS and JWST have expanded the census and enabled atmospheric characterization of select worlds.";OpenAI
Mannich reaction;The Mannich reaction is an organic carbon–carbon bond-forming reaction that generates β-amino carbonyl compounds by condensation of an enolizable carbonyl compound with formaldehyde and a primary or secondary amine or ammonia. It proceeds via formation of an iminium ion from the amine and aldehyde, followed by nucleophilic addition of the enol or enolate to give the Mannich base. Variants employ different electrophiles, aldehydes, or activated methylene compounds, and enantioselective catalytic versions enable stereocontrol. Mannich products are versatile intermediates in synthesis, useful for producing pharmaceuticals, alkaloids, and heterocycles, and for further functional group transformations.;OpenAI
Lupus;Lupus, most commonly systemic lupus erythematosus, is a chronic autoimmune disease characterized by immune-mediated inflammation affecting multiple organ systems. Autoantibodies, especially antinuclear antibodies, form immune complexes that deposit in tissues, causing complement activation and damage to skin, joints, kidneys, heart, lungs, and nervous system. Clinical presentation is heterogeneous, including malar rash, arthralgia, photosensitivity, renal dysfunction, and hematologic abnormalities. Diagnosis combines clinical criteria with serologic tests. Management uses immunosuppressive therapy such as corticosteroids, antimalarials, and disease-modifying agents to control flares and prevent organ damage. Prognosis has improved with earlier detection and treatment, but risk of infection and cardiovascular disease remains elevated.;OpenAI
Keystone species;Keystone species are organisms that have a disproportionately large effect on their environment relative to their abundance, structuring communities and maintaining biodiversity. Their interactions—such as predation, mutualism, habitat modification or engineering—regulate population sizes, resource availability and spatial patterns, often producing trophic cascades when removed. Classic examples include sea otters that control sea urchins and protect kelp forests, beavers that construct wetlands, and figs or certain pollinators that sustain many consumers. Identifying keystone species guides conservation priorities because their loss can trigger widespread ecological change, reduce resilience and lead to cascading extinctions across food webs.;OpenAI
Gravitational wave;Gravitational waves are ripples in spacetime produced by accelerating masses, predicted by Einstein's general theory of relativity. They propagate at the speed of light and carry energy and information about dynamic astrophysical events such as merging black holes and neutron stars, supernovae, and early-universe processes. Gravitational waves are transverse with two tensor polarizations in general relativity, and their amplitude decreases inversely with distance. Direct detection by interferometers like LIGO and Virgo beginning in 2015 opened gravitational-wave astronomy, enabling tests of strong-field gravity, measurements of compact-object properties, and multimessenger observations alongside electromagnetic and neutrino signals.;OpenAI
Estrogen;Estrogens are steroid hormones that regulate development and function of the reproductive system and secondary sexual characteristics, primarily in females. Major forms include estradiol, estrone and estriol, synthesized mainly by ovarian follicles, the placenta and by peripheral conversion of androgens via aromatase. Estrogens act through estrogen receptors alpha and beta to modulate gene transcription and rapid non‑genomic signaling, influencing menstrual cyclicity, fertility, bone density, lipid metabolism and neurocognitive processes. Clinically they are used in contraceptives and hormone replacement therapy but can promote estrogen‑dependent cancers such as breast and endometrial carcinoma. Estrogen levels and activity are regulated by synthesis, metabolism in the liver and feedback within the hypothalamic–pituitary–gonadal axis.;OpenAI
Chemical biology;Chemical biology is an interdisciplinary field that applies chemical techniques and molecular tools to study and manipulate biological systems. It focuses on understanding biological processes at the molecular level by using small molecules, chemical probes, and synthetic analogs to modulate proteins, nucleic acids, lipids, and carbohydrate functions. Methods include structure-based design, chemical synthesis, labeling and imaging, and activity-based profiling, enabling mechanistic insights and target validation. Chemical biology bridges chemistry and molecular biology, advancing drug discovery, biomarker identification, and synthetic biology. It emphasizes quantitative, perturbation-based experimentation to reveal dynamic cellular pathways and to develop novel therapeutics and diagnostics.;OpenAI
Gene duplication;Gene duplication is a molecular evolutionary process in which a segment of DNA containing a gene is copied, creating two or more gene copies in the genome. Duplications arise from unequal crossing-over, replication errors, retroposition, or whole-genome duplication, and they provide raw material for genetic innovation by relieving selective constraints on one copy. Duplicated genes may undergo neofunctionalization, subfunctionalization, dosage effects, or pseudogenization, influencing phenotypic diversity and adaptation. Gene duplication contributes to genome complexity, the origin of gene families, and evolutionary novelty across taxa. Comparative genomics and phylogenetic analyses detect duplication events and infer their timing and functional consequences.;OpenAI
Chirality;"Chirality is a geometric property of an object or system that makes it distinguishable from its mirror image; a chiral object cannot be superimposed on its mirror reflection. The term, from the Greek for hand, applies across chemistry, biology and physics: in chemistry it identifies stereoisomers called enantiomers that have identical connectivity but different spatial arrangements around a stereocenter, producing optical activity and enantiomer-specific interactions. Biological systems commonly display homochirality, such as L-amino acids and D-sugars, which affects metabolism and drug activity. Chirality also appears in optics and particle physics, where handedness governs circular dichroism and parity-violating weak interactions.";OpenAI
DNA methylation;DNA methylation is an epigenetic modification involving addition of a methyl group to cytosine bases, most commonly at CpG dinucleotides, that influences chromatin structure and gene expression without altering DNA sequence. Catalyzed by DNA methyltransferases, methylation patterns are established during development and maintained through cell division, contributing to genomic imprinting, X-chromosome inactivation, and suppression of transposable elements. CpG island methylation at promoters typically correlates with transcriptional silencing. Aberrant methylation profiles are implicated in cancer, aging, and complex diseases, and are reversible, making them targets for diagnostics and therapeutic epigenetic modulation using pharmacological inhibitors and editing technologies.;OpenAI
Long-term potentiation;"Long-term potentiation is a long-lasting enhancement of synaptic strength following patterned synaptic activity and is a major cellular mechanism underlying learning and memory. First characterized in the hippocampus, LTP typically requires coincident presynaptic glutamate release and postsynaptic depolarization to activate NMDA receptors, allowing calcium influx that triggers signaling cascades. These cascades, including CaMKII activation, increase AMPA receptor conductivity and trafficking and can induce gene expression and new protein synthesis for persistent structural changes. LTP exemplifies Hebbian plasticity, occurs in multiple brain regions and synapse types, and is modulated by neuromodulators; its dysregulation is implicated in cognitive disorders and epilepsy.";OpenAI
Zero-shot learning;Zero-shot learning is a machine learning paradigm that enables models to recognize classes they were not trained on by leveraging auxiliary semantic information. It associates visual or input features with class descriptions such as attributes, textual embeddings, or knowledge graphs, allowing inference for unseen categories. Methods include embedding-based compatibility learning, attribute classifiers, and generative approaches that synthesize examples for novel classes. Applications span image and action recognition, natural language understanding, and robotics where labeled data is scarce. Key challenges include the hubness and domain shift problems, evaluation under generalized zero-shot settings, and obtaining robust, discriminative semantic representations.;OpenAI
Mast cell;Mast cells are tissue-resident immune cells derived from hematopoietic progenitors, notable for their granules containing histamine, heparin and proteases. They populate vascularized tissues, especially skin, mucosa and around blood vessels, and act as sentinels in innate immunity and as modulators of adaptive responses. Activation via IgE bound to high-affinity FcεRI receptors or by pattern recognition receptors triggers degranulation and release of mediators that induce inflammation, vasodilation and recruit other leukocytes. Mast cells contribute to host defense against parasites and bacteria but are central effectors in allergic reactions and anaphylaxis. They also participate in tissue remodeling, wound healing and various chronic inflammatory diseases.;OpenAI
Population dynamics;Population dynamics is the study of how and why the number of individuals in a population changes over time and space. It examines birth and death rates, immigration and emigration, age structure, and the influences of density-dependent and density-independent factors. Mathematical models such as exponential and logistic growth, Lotka–Volterra predator–prey equations, and matrix population models capture deterministic and stochastic processes. Interactions among species, environmental variability, and human impacts shape trajectories and stability, producing cycles, outbreaks, or extinction. Applications include conservation biology, resource management, epidemiology, and understanding evolutionary pressures and ecosystem resilience.;OpenAI
Inflammasome;The inflammasome is a multiprotein intracellular complex that detects pathogenic microorganisms and sterile stressors, initiating innate immune responses. Assembly of sensor proteins such as NLRP3, NLRC4, AIM2, or pyrin with the adaptor ASC and pro-caspase-1 leads to caspase-1 activation. Active caspase-1 processes pro-inflammatory cytokines interleukin-1β and interleukin-18 into their mature forms and drives gasdermin D cleavage, causing pyroptotic cell death. Inflammasomes regulate host defense, inflammation, and tissue homeostasis but can contribute to autoinflammatory and metabolic diseases when dysregulated. Their activation mechanisms, regulatory factors, and therapeutic targeting are major subjects of current immunology research.;OpenAI
Microprocessor;"A microprocessor is an integrated circuit that implements the central processing unit of a computer on a single or small number of semiconductor chips. It executes instructions from software by performing arithmetic, logic, control and input/output operations coordinated by an instruction set architecture. Key components include an arithmetic logic unit, registers, control unit, and cache; modern designs incorporate pipelining, superscalar execution, branch prediction and multiple cores. Fabricated using CMOS semiconductor processes, microprocessors are characterized by clock speed, instruction throughput and power efficiency. They form the basis of general-purpose computers, embedded systems, smartphones and numerous digital devices.";OpenAI
Giant magnetoresistance;"Giant magnetoresistance is a quantum mechanical magnetoresistance effect observed in thin film structures composed of alternating ferromagnetic and nonmagnetic conductive layers, where the electrical resistance changes dramatically depending on the relative alignment of adjacent ferromagnetic layer magnetizations. When the magnetizations are parallel spin-dependent scattering is reduced and resistance is low; when antiparallel scattering increases and resistance is high. Discovered independently in 1988 by Albert Fert and Peter Grünberg, GMR enabled sensitive magnetic field sensors and revolutionized hard disk read heads, spawning spintronics research and earning them the 2007 Nobel Prize in Physics.";OpenAI
Language model;"A language model is a computational system that assigns probabilities to sequences of words and generates or predicts text based on learned patterns. Early models used n-gram statistics; modern models employ neural networks, especially transformer architectures, trained on large corpora to capture syntactic and semantic regularities. They are core components for tasks such as machine translation, text summarization, question answering, and speech recognition. Training optimizes likelihood or related objectives, often using unsupervised or self-supervised learning. Evaluation uses metrics like perplexity and task-specific scores. Limitations include susceptibility to bias in training data, factual errors, and high computational cost, raising technical and ethical challenges.";OpenAI
Anthracene;Anthracene is a polycyclic aromatic hydrocarbon with chemical formula C14H10, consisting of three linearly fused benzene rings. It is a colorless to pale yellow crystalline solid that occurs naturally in coal tar and is produced by incomplete combustion of organic matter. Anthracene exhibits strong fluorescence, emitting blue light when exposed to ultraviolet radiation, and undergoes characteristic photochemical reactions such as reversible photodimerization and oxidation to anthraquinone. It is used as a precursor in dye manufacture, as an organic semiconductor and scintillator material, and in research on conjugated organic molecules. As a PAH, it is an environmental pollutant with associated health concerns.;OpenAI
Millisecond pulsar;Millisecond pulsars are neutron stars that rotate hundreds to over a thousand times per second, producing periodic electromagnetic pulses with periods typically between about 1 and 10 milliseconds. They are believed to form mainly by recycling: old neutron stars in binary systems accrete matter and angular momentum from a companion, spinning up to millisecond periods while their magnetic fields decay. Millisecond pulsars exhibit exceptional rotational stability, emit across radio, X-ray and gamma-ray bands, and often reside in binaries or globular clusters. Their precise timing enables tests of general relativity, studies of neutron star structure, gravitational-wave detection via pulsar timing arrays, and investigations of binary evolution.;OpenAI
Pair production;"Pair production is a quantum electrodynamic process in which energy is converted into a particle–antiparticle pair, most commonly an electron and a positron. It occurs when a high-energy photon interacts with the electromagnetic field of a nucleus or another particle, providing the necessary momentum conservation; a single free photon cannot produce a pair in vacuum. The minimum photon energy required equals twice the rest mass energy of the particle species. Pair production plays roles in high-energy astrophysics, particle accelerators, and radiation shielding, and its rate depends on photon energy, atomic number of the nearby nucleus, and quantum cross sections.";OpenAI
Dimensionality reduction;Dimensionality reduction refers to techniques that transform data from a high-dimensional space into a lower-dimensional representation while preserving meaningful structure and information. It mitigates the curse of dimensionality, reduces noise, and enables visualization, storage, and computational efficiency. Methods include linear approaches such as principal component analysis and linear discriminant analysis, and nonlinear approaches like t-distributed stochastic neighbor embedding, ISOMAP, and autoencoders. Applications span machine learning, signal processing, bioinformatics, and image analysis, where reduced representations facilitate classification, clustering, and feature extraction. Evaluation considers reconstruction error, preservation of distances or neighborhood relations, and downstream task performance.;OpenAI
Paleontology;Paleontology is the scientific study of ancient life through the examination of fossils and their contexts in the geological record. It integrates biology and geology to reconstruct morphology, phylogeny, behavior, environments and evolutionary patterns of organisms from microbes to vertebrates. Subfields include vertebrate and invertebrate paleontology, paleobotany, micropaleontology and taphonomy. Methods combine field excavation, stratigraphy, sedimentology, radiometric dating, comparative anatomy, and modern imaging and geochemical techniques to interpret age, ecology and climate. Paleontology informs understanding of deep time, mass extinctions, macroevolutionary trends and past climates, and contributes to resource exploration and conservation of biodiversity through evolutionary insight.;OpenAI
Serology;Serology is the branch of immunology that studies serum and immune responses manifested by antibodies and antigens. It encompasses laboratory techniques to detect and measure antibodies or antigenic substances, including agglutination, enzyme-linked immunosorbent assays, Western blot, immunofluorescence, and neutralization tests. Serologic assays are widely used for infectious disease diagnosis, vaccine evaluation, epidemiological surveillance, blood transfusion compatibility, and autoimmune disorder detection. Results inform past exposure, immune status, and sometimes current infection, but interpretation requires consideration of timing, cross-reactivity, and assay sensitivity and specificity. Serology complements molecular methods by assessing host immune response rather than direct pathogen detection.;OpenAI
Long-term depression;Long-term depression is a form of synaptic plasticity characterized by a persistent reduction in synaptic strength following specific patterns of neuronal activity. LTD complements long-term potentiation and contributes to the bidirectional modification of synapses underlying learning, memory, and developmental refinement of neural circuits. Mechanisms vary by brain region and include NMDA receptor-dependent LTD, metabotropic glutamate receptor-dependent LTD, endocannabinoid-mediated forms, and cerebellar LTD at parallel fiber–Purkinje cell synapses. Common molecular events involve modest, sustained calcium influx, activation of protein phosphatases such as calcineurin and PP1, and subsequent internalization of AMPA receptors. Dysregulation of LTD has been implicated in neurological and psychiatric conditions.;OpenAI
Metamorphic rock;Metamorphic rock forms when preexisting rocks are transformed by heat, pressure, and chemically active fluids without melting, producing changes in mineralogy, texture, and chemical composition. Recrystallization can create new minerals and align platy minerals to produce foliation, characteristic of schist and gneiss, while non-foliated rocks such as marble and quartzite develop from carbonate and silica-rich precursors. Metamorphism occurs in contact, regional, and dynamic settings and is described by metamorphic grade and facies, with index minerals indicating pressure-temperature conditions. Studying metamorphic rocks reveals tectonic processes, crustal evolution, and sources of economically important minerals.;OpenAI
Linear algebra;Linear algebra is the branch of mathematics concerning vector spaces, linear mappings, and systems of linear equations. It studies vectors, matrices, determinants, eigenvalues and eigenvectors, and linear transformations, providing tools for representing and solving multivariate problems. Fundamental concepts include bases, dimension, rank, linear independence, orthogonality and inner product spaces. Linear algebra underpins various theoretical and applied fields such as differential equations, numerical analysis, optimization, data science, quantum mechanics and computer graphics. Computational linear algebra focuses on algorithms for matrix factorization, decomposition and efficient solution of large systems. Its abstract structures and concrete algorithms make it central to modern science, engineering and applied mathematics.;OpenAI
Viscosity;"Viscosity is a measure of a fluid's resistance to deformation or flow, arising from internal friction between adjacent layers moving at different velocities. It is quantified as dynamic viscosity with SI unit pascal-second and as kinematic viscosity given by dynamic viscosity divided by density, with units square meters per second. Molecular interactions, density, and temperature determine viscosity; for most liquids it decreases with increasing temperature, while for gases it increases. Fluids are classified as Newtonian when viscosity is constant, or non-Newtonian when it depends on shear rate. Viscosity influences lubrication, transport phenomena, geophysical flows, and biological processes and is measured by viscometers and rheometers.";OpenAI
Reaction mechanism;A reaction mechanism describes the sequence of elementary steps by which reactants are converted into products, detailing bond-breaking and bond-forming events, intermediates, transition states, and energy changes. Mechanisms rationalize observed kinetics, stereochemistry, and regioselectivity, linking macroscopic rate laws to microscopic pathways. Experimental techniques such as spectroscopy, isotopic labeling, kinetic measurements, and trapping of intermediates, together with computational methods like quantum chemistry and molecular dynamics, are used to propose and test mechanisms. Common classes include nucleophilic substitution, electrophilic addition, pericyclic reactions, and radical chain processes. Mechanistic insight guides synthesis design, catalysis development, and understanding of biochemical pathways.;OpenAI
Lipid bilayer;The lipid bilayer is a fundamental structural component of biological membranes, composed of two opposing layers of amphipathic lipid molecules whose hydrophobic tails face inward and hydrophilic head groups face the aqueous environment. This arrangement creates a semipermeable barrier regulating ion and molecule passage, while providing fluidity and lateral mobility for embedded proteins. Bilayer properties depend on lipid composition, including phospholipids, cholesterol, and glycolipids, which influence thickness, curvature, phase behavior, and permeability. Membrane proteins mediate transport, signaling, and mechanical functions, and lipid bilayer dynamics underpin processes such as vesicle fusion, membrane trafficking, and cellular compartmentalization.;OpenAI
Rosetta;Rosetta was a European Space Agency mission that studied comet 67P/Churyumov–Gerasimenko by escorting it and deploying the Philae lander. Launched in 2004, Rosetta performed gravity assists and hibernation before arriving in 2014, becoming the first spacecraft to orbit a comet nucleus and place a lander on its surface. Instruments on Rosetta and Philae characterized the comet’s morphology, composition, gas and dust environment, and activity driven by solar heating. Key discoveries included detection of complex organic molecules, heterogeneous surface features, and unexpectedly low water deuterium-to-hydrogen ratios relative to Earth. The mission concluded in 2016 with a controlled impact, providing extensive data on cometary origins and solar system formation.;OpenAI
